n_agents,num_drones,num_dogs,max_hops,Budget_m,Coverage_ratio,Prob_covered_ratio,Overlap_ratio,Victims_pct,Area_km2,Path_length_km,Likelihood,TD_Score,Time_first_victim,Efficiency_ratio,Latency,Elapsed_s,Algorithm,Seed,N,Budget_per_agent_km
10,10,0,,50000.0,,,,27.500000000000004,14.469180482574565,500.00000000000074,0.14380752469493005,0.0007749960589802929,,,,4.6,Greedy,456,10,50.0
10,10,0,,50000.0,,,,31.0,33.16806147594171,500.00000000000153,0.12727899446479793,0.0004641989093637728,,,,1.4,Spiral,456,10,50.0
10,10,0,,50000.0,,,,42.5,32.001207201670205,500.00000000000017,0.2011294630574583,0.001517839602623692,,,,0.3,Pizza,456,10,50.0
15,9,6,1.0,33333.333333333336,0.08591330445610412,0.2940011725127716,0.27120480296122423,30.5,18.08066057563495,499.77991040222605,0.15279629826545715,0.0015322954430969917,22.0,0.7287951970387758,594.6903050001641,4.7,Swarm_15,42,15,33.333333333333336
15,15,0,,33333.333333333336,,,,24.0,14.602956160656328,499.9999999999995,0.1515161324054696,0.002825804243743899,,,,4.8,Greedy,42,15,33.333333333333336
15,15,0,,33333.333333333336,,,,21.5,33.18498197405698,500.0000000000008,0.1197469786461948,0.00046400273616686497,,,,1.7,Spiral,42,15,33.333333333333336
15,15,0,,33333.333333333336,,,,34.0,31.430492149576256,500.000000000001,0.1979361722651654,0.001576699896074646,,,,1.1,Pizza,42,15,33.333333333333336
15,9,6,1.0,33333.333333333336,0.08898904864784325,0.2942308396990916,0.24065749443763337,31.0,17.6181781420595,500.6180938367638,0.15023407340049744,0.0015322929221228206,20.0,0.7593425055623666,543.4614673751609,18.0,Swarm_15,123,15,33.333333333333336
15,15,0,,33333.333333333336,,,,31.0,15.34828525282391,499.99999999999915,0.16442572125213487,0.002821614280427687,,,,20.4,Greedy,123,15,33.333333333333336
15,15,0,,33333.333333333336,,,,25.5,33.18498197405698,500.0000000000008,0.1197469786461948,0.00046400273616686497,,,,1.7,Spiral,123,15,33.333333333333336
15,15,0,,33333.333333333336,,,,45.0,31.430492149576256,500.000000000001,0.1979361722651654,0.001576699896074646,,,,0.3,Pizza,123,15,33.333333333333336
15,9,6,1.0,33333.333333333336,0.08472132054788689,0.28735706668774963,0.2769098010718503,30.0,17.33837240872728,486.6634315313365,0.14656874537467957,0.0015322954430969917,5.0,0.7230901989281497,529.6194382877369,23.5,Swarm_15,456,15,33.333333333333336
15,15,0,,33333.333333333336,,,,28.000000000000004,13.748346786989153,500.0000000000006,0.14118483291636155,0.00016564863915567919,,,,4.3,Greedy,456,15,33.333333333333336
15,15,0,,33333.333333333336,,,,29.5,33.18498197405698,500.0000000000008,0.1197469786461948,0.00046400273616686497,,,,1.6,Spiral,456,15,33.333333333333336
15,15,0,,33333.333333333336,,,,41.5,31.430492149576256,500.000000000001,0.1979361722651654,0.001576699896074646,,,,0.3,Pizza,456,15,33.333333333333336
