Dataset,Algorithm,Environment Type,Climate,Environment Size,n_agents,Budget (m),Likelihood Score,Time-Discounted Score,Victims Found (%),Area Covered (km²),Total Path Length (km)
4,Concentric,flat,temperate,medium,2,100000,0.1685797109154105,0.005694944606315609,67.0,6.590156421560583,100.00000000000024
4,Pizza,flat,temperate,medium,2,100000,0.18014525539947088,0.006386512814212299,74.0,6.527974293216564,99.99999999999962
5,RandomWalk,flat,temperate,medium,2,100000,0.05109928393041082,0.007885522882417968,14.000000000000002,1.634058609564772,100.0
5,Greedy,flat,temperate,medium,2,100000,0.14648313936214183,0.008946717444223854,43.0,4.874978990380808,99.99999999999967
5,Spiral,flat,temperate,medium,2,100000,0.17293155477286257,0.005778438009110831,71.0,6.631366877143253,99.99999999999997
5,Concentric,flat,temperate,medium,2,100000,0.17082367278275884,0.005710490914339979,70.0,6.5901564215605495,100.00000000000044
5,Pizza,flat,temperate,medium,2,100000,0.1805227935377912,0.006410114839726237,59.0,6.527974293216743,99.99999999999956
6,RandomWalk,flat,temperate,medium,2,100000,0.03928026359194433,0.006418694329916472,7.000000000000001,1.2385097511822503,100.00000000000001
6,Greedy,flat,temperate,medium,2,100000,0.16805818257643595,0.007962373073968403,65.0,6.200371777082253,99.99999999999945
6,Spiral,flat,temperate,medium,2,100000,0.1633000628833888,0.004998880240257061,70.0,6.6313668771429395,99.99999999999989
6,Concentric,flat,temperate,medium,2,100000,0.16149323891080214,0.005113974007644255,66.0,6.590156421560583,100.00000000000024
6,Pizza,flat,temperate,medium,2,100000,0.1706984326664366,0.005876151764107864,68.0,6.527974293216564,99.99999999999962
7,RandomWalk,flat,temperate,medium,2,100000,0.0368951036681487,0.004008816528333025,9.0,1.4629360779063973,100.00000000000017
7,Greedy,flat,temperate,medium,2,100000,0.1438646244334301,0.008368027088809266,43.0,5.128339242942451,100.0000000000002
7,Spiral,flat,temperate,medium,2,100000,0.15747565312925013,0.004431040880898448,56.99999999999999,6.631366877142916,99.99999999999989
7,Concentric,flat,temperate,medium,2,100000,0.15575023643611832,0.0044759113033954485,57.99999999999999,6.590156421560578,100.00000000000024
7,Pizza,flat,temperate,medium,2,100000,0.1653459170777429,0.005001451822779059,53.0,6.527974293216564,99.99999999999956
8,RandomWalk,flat,temperate,medium,2,100000,0.027005422497875912,0.006274206495625106,6.0,1.2076464445302586,100.00000000000034
8,Greedy,flat,temperate,medium,2,100000,0.08623112893467316,0.008583571471038902,38.0,3.4108110069411772,99.99999999999994
8,Spiral,flat,temperate,medium,2,100000,0.1392464173978787,0.005379989963117674,42.0,6.6313668771429395,99.99999999999989
8,Concentric,flat,temperate,medium,2,100000,0.137558519158487,0.005188495720360726,50.0,6.590156421560583,100.00000000000024
8,Pizza,flat,temperate,medium,2,100000,0.14864133459969325,0.004937158241992375,27.0,6.527974293216564,99.99999999999962
9,RandomWalk,flat,temperate,medium,2,100000,0.04178564080377933,0.004114821604040862,22.0,1.5070541177442116,100.00000000000026
9,Greedy,flat,temperate,medium,2,100000,0.11694148151738541,0.0068950952371997385,35.0,3.8249173097677573,99.99999999999986
9,Spiral,flat,temperate,medium,2,100000,0.16050117041591783,0.0041818847418802025,73.0,6.631366877143237,99.99999999999997
9,Concentric,flat,temperate,medium,2,100000,0.15798365187164085,0.004264201489745855,71.0,6.590156421560551,100.00000000000044
9,Pizza,flat,temperate,medium,2,100000,0.17203230650165474,0.004969160585240451,62.0,6.527974293216761,99.99999999999959
10,RandomWalk,flat,temperate,medium,2,100000,0.04257761039518042,0.01451459965642463,22.0,1.6888951800100684,99.99999999999987
10,Greedy,flat,temperate,medium,2,100000,0.15978272633011778,0.01795216276479939,73.0,3.6956693279880795,100.00000000000017
10,Spiral,flat,temperate,medium,2,100000,0.13007724332089235,0.0016261264059928774,67.0,6.631366877143253,99.99999999999997
10,Concentric,flat,temperate,medium,2,100000,0.13094429297618454,0.0014999667505670566,66.0,6.5901564215605495,100.00000000000044
10,Pizza,flat,temperate,medium,2,100000,0.1523139487653781,0.0029892648699318077,80.0,6.527974293216743,99.99999999999956
11,RandomWalk,flat,temperate,medium,2,100000,0.06284725867151794,0.008864987284937875,10.0,1.4910918790675736,100.00000000000017
11,Greedy,flat,temperate,medium,2,100000,0.1888402075065568,0.012666835122267763,38.0,4.961650437834082,100.00000000000006
11,Spiral,flat,temperate,medium,2,100000,0.2190728753488251,0.007424011387693766,67.0,6.631366877143253,99.99999999999997
11,Concentric,flat,temperate,medium,2,100000,0.21668431074595676,0.007588841692490766,67.0,6.5901564215605495,100.00000000000044
11,Pizza,flat,temperate,medium,2,100000,0.22746747053731045,0.007697012620284878,41.0,6.527974293216743,99.99999999999956
12,RandomWalk,flat,temperate,medium,2,100000,0.06050133648903734,0.008223523703831935,12.0,1.5164473925557918,99.99999999999999
12,Greedy,flat,temperate,medium,2,100000,0.18549474416563685,0.010941454555128113,38.0,4.686090381879091,100.00000000000006
12,Spiral,flat,temperate,medium,2,100000,0.22223501855909075,0.006668853325571732,48.0,6.631366877143253,99.99999999999997
12,Concentric,flat,temperate,medium,2,100000,0.2198064817905938,0.006622036525536175,49.0,6.5901564215605495,100.00000000000044
12,Pizza,flat,temperate,medium,2,100000,0.232283988593148,0.0071401834128216645,38.0,6.527974293216743,99.99999999999956
13,RandomWalk,flat,temperate,medium,2,100000,0.06828872307311432,0.009990297802013102,16.0,1.6796072871505479,99.99999999999964
13,Greedy,flat,temperate,medium,2,100000,0.21069669958710258,0.011068291245041398,38.0,5.327378097662635,100.00000000000009
13,Spiral,flat,temperate,medium,2,100000,0.23010974078727947,0.007085814516752782,60.0,6.6313668771429395,99.99999999999989
13,Concentric,flat,temperate,medium,2,100000,0.2275056642841916,0.007219195296462353,62.0,6.590156421560583,100.00000000000024
13,Pizza,flat,temperate,medium,2,100000,0.2403121163117479,0.008200244938679558,52.0,6.527974293216564,99.99999999999962
14,RandomWalk,flat,temperate,medium,2,100000,0.04377740800157639,0.011963776405071165,13.0,1.5640932297763446,99.99999999999987
14,Greedy,flat,temperate,medium,2,100000,0.20773285266231628,0.013805153851298638,62.0,4.437363450943379,99.9999999999995
14,Spiral,flat,temperate,medium,2,100000,0.21599304540360525,0.008833158931929647,62.0,6.631366877142916,99.99999999999989
14,Concentric,flat,temperate,medium,2,100000,0.21195830186198883,0.009074638382077692,61.0,6.590156421560578,100.00000000000024
14,Pizza,flat,temperate,medium,2,100000,0.22567850102879658,0.010517318967955191,62.0,6.527974293216564,99.99999999999956
15,RandomWalk,flat,temperate,medium,2,100000,0.076464492075725,0.008999397215289062,9.0,1.6145310573160117,100.00000000000018
15,Greedy,flat,temperate,medium,2,100000,0.22709600295585153,0.017719181641359667,42.0,4.103966690717123,100.00000000000014
15,Spiral,flat,temperate,medium,2,100000,0.24411301253918072,0.008295190070456634,74.0,6.631366877142916,99.99999999999989
15,Concentric,flat,temperate,medium,2,100000,0.24524478990148685,0.008135042753258697,72.0,6.590156421560578,100.00000000000024
15,Pizza,flat,temperate,medium,2,100000,0.25940103252276603,0.00853112235373992,61.0,6.527974293216564,99.99999999999956
16,RandomWalk,mountainous,temperate,medium,2,100000,0.013147460517008968,7.436707808823868e-05,3.0,1.4444713696431355,99.99999999999994
16,Greedy,mountainous,temperate,medium,2,100000,0.07826620590663023,0.001459572809430683,27.0,4.557259366969783,100.00000000000063
16,Spiral,mountainous,temperate,medium,2,100000,0.05684805338935304,8.62567227926487e-05,17.0,6.631655760625259,99.9999999999998
16,Concentric,mountainous,temperate,medium,2,100000,0.05822663588743669,7.265299407898114e-05,16.0,6.596916266316251,100.00000000000014
16,Pizza,mountainous,temperate,medium,2,100000,0.06748122033340312,0.00018773549237097964,21.0,6.527974293216549,99.99999999999962
17,RandomWalk,mountainous,temperate,medium,2,100000,0.018087349056827837,0.0013487442641863668,7.000000000000001,1.4521590262904838,100.00000000000023
17,Greedy,mountainous,temperate,medium,2,100000,0.06918513254541256,0.0038018941764891337,22.0,5.274205538961708,99.9999999999996
17,Spiral,mountainous,temperate,medium,2,100000,0.06660014954923854,0.0011515201072513812,21.0,6.631655760625241,99.99999999999976
17,Concentric,mountainous,temperate,medium,2,100000,0.06605565284735296,0.0011891425160322593,22.0,6.5969162663165015,100.00000000000036
17,Pizza,mountainous,temperate,medium,2,100000,0.07492161656444397,0.0013618150177538838,28.000000000000004,6.527974293216761,99.99999999999959
18,RandomWalk,mountainous,temperate,medium,2,100000,0.011393563121315961,0.0004348784228076598,6.0,1.576729176304991,99.99999999999956
18,Greedy,mountainous,temperate,medium,2,100000,0.05458241162478203,0.004945246045610068,16.0,4.272242059025581,99.99999999999994
18,Spiral,mountainous,temperate,medium,2,100000,0.04299035397601602,0.00045324993924298696,18.0,6.631655760625253,99.99999999999977
18,Concentric,mountainous,temperate,medium,2,100000,0.04363160223968083,0.0004006177347715846,21.0,6.596916266316505,100.00000000000036
18,Pizza,mountainous,temperate,medium,2,100000,0.04726257371179364,0.00026428962077355795,24.0,6.527974293216743,99.99999999999956
19,RandomWalk,mountainous,temperate,medium,2,100000,0.0292528438533022,0.0013973193305432349,5.0,1.891143425635099,99.99999999999977
19,Greedy,mountainous,temperate,medium,2,100000,0.08405873925935806,0.004010313711069394,21.0,4.626241784065943,99.99999999999972
19,Spiral,mountainous,temperate,medium,2,100000,0.07915659115080932,0.0015053583359616964,20.0,6.631655760625241,99.99999999999976
19,Concentric,mountainous,temperate,medium,2,100000,0.07942290848246242,0.001613074285675289,19.0,6.5969162663165015,100.00000000000036
19,Pizza,mountainous,temperate,medium,2,100000,0.09646569254141099,0.001871472784774673,18.0,6.527974293216761,99.99999999999959
20,RandomWalk,mountainous,temperate,medium,2,100000,0.014809889071656583,0.0022732922727419906,6.0,1.1298184887799454,99.99999999999959
20,Greedy,mountainous,temperate,medium,2,100000,0.09110115865864503,0.0048929883697828615,27.0,5.362993764413089,100.00000000000028
20,Spiral,mountainous,temperate,medium,2,100000,0.07391209522074496,0.0019699459927528147,28.000000000000004,6.631655760625241,99.99999999999976
20,Concentric,mountainous,temperate,medium,2,100000,0.07332145108829265,0.002078225055957246,26.0,6.5969162663165015,100.00000000000036
20,Pizza,mountainous,temperate,medium,2,100000,0.09061988314099426,0.002304542152789177,31.0,6.527974293216761,99.99999999999959
21,RandomWalk,mountainous,temperate,medium,2,100000,0.022069735118336112,0.0025278502192659503,6.0,1.900720538680513,100.00000000000055
21,Greedy,mountainous,temperate,medium,2,100000,0.09276100332779963,0.00341633713331898,26.0,6.0689795499343075,99.99999999999955
21,Spiral,mountainous,temperate,medium,2,100000,0.07848618754742248,0.0014386033938889413,24.0,6.631655760625266,99.99999999999986
21,Concentric,mountainous,temperate,medium,2,100000,0.07873465141342179,0.001478912588438146,19.0,6.5969162663162555,100.00000000000016
21,Pizza,mountainous,temperate,medium,2,100000,0.09640394244922033,0.0016963931439347936,22.0,6.527974293216564,99.99999999999962
22,RandomWalk,mountainous,temperate,medium,2,100000,0.01051792739189418,0.0005082683059566043,4.0,1.7573247297819372,100.00000000000043
22,Greedy,mountainous,temperate,medium,2,100000,0.056809769812076194,0.0030875469487239063,23.0,4.950741067199324,99.99999999999991
22,Spiral,mountainous,temperate,medium,2,100000,0.04726063012601374,0.0007910681119732115,19.0,6.631655760625253,99.99999999999977
22,Concentric,mountainous,temperate,medium,2,100000,0.049431443051777595,0.0008468736029257745,23.0,6.596916266316505,100.00000000000036
22,Pizza,mountainous,temperate,medium,2,100000,0.04755781281065391,0.001115840192561206,10.0,6.527974293216743,99.99999999999956
23,RandomWalk,mountainous,temperate,medium,2,100000,0.01469008978190198,0.0011609561612612358,5.0,1.5083928086563296,100.00000000000007
23,Greedy,mountainous,temperate,medium,2,100000,0.06127269117053146,0.004420573339066017,24.0,3.462143204496501,99.99999999999999
23,Spiral,mountainous,temperate,medium,2,100000,0.05396390387875338,0.0008554908659131341,16.0,6.631655760625248,99.99999999999976
23,Concentric,mountainous,temperate,medium,2,100000,0.05293805605766845,0.0008278170207840502,18.0,6.596916266316538,100.00000000000038
23,Pizza,mountainous,temperate,medium,2,100000,0.07283026699673131,0.0010514375868425096,19.0,6.5279742932167535,99.99999999999959
24,RandomWalk,mountainous,temperate,medium,2,100000,0.014270190287836845,0.0009713796792883252,2.0,1.4341668023348382,100.00000000000053
24,Greedy,mountainous,temperate,medium,2,100000,0.049763354435028204,0.002247360171200113,17.0,4.997386451599045,100.00000000000044
24,Spiral,mountainous,temperate,medium,2,100000,0.05434311516025187,0.0009534637374867459,22.0,6.631655760625241,99.99999999999976
24,Concentric,mountainous,temperate,medium,2,100000,0.05420997846860548,0.0009802072458524414,19.0,6.5969162663165015,100.00000000000036
24,Pizza,mountainous,temperate,medium,2,100000,0.0643410155220233,0.0011244255583917001,20.0,6.527974293216761,99.99999999999959
25,RandomWalk,mountainous,temperate,medium,2,100000,0.01605941725489626,0.0010245174919006686,4.0,1.81807725541339,100.00000000000014
25,Greedy,mountainous,temperate,medium,2,100000,0.061120481049914355,0.0019238275852359154,17.0,6.277241470176643,99.99999999999956
25,Spiral,mountainous,temperate,medium,2,100000,0.051560460657823555,0.0008855980865663028,23.0,6.631655760625253,99.99999999999977
25,Concentric,mountainous,temperate,medium,2,100000,0.05142210786774461,0.0009392425105438992,23.0,6.596916266316505,100.00000000000036
25,Pizza,mountainous,temperate,medium,2,100000,0.06141079340535976,0.0011125632608518072,17.0,6.527974293216743,99.99999999999956
26,RandomWalk,mountainous,temperate,medium,2,100000,0.024913314212864288,0.00125751500663512,5.0,1.808260653510186,100.00000000000001
26,Greedy,mountainous,temperate,medium,2,100000,0.10386772085776372,0.008468403987960444,37.0,4.061902418998691,99.99999999999991
26,Spiral,mountainous,temperate,medium,2,100000,0.08077562289672297,0.0019492824395575931,26.0,6.631655760625253,99.99999999999977
26,Concentric,mountainous,temperate,medium,2,100000,0.08173743534033757,0.0020979921735097603,25.0,6.596916266316505,100.00000000000036
26,Pizza,mountainous,temperate,medium,2,100000,0.09095290424559811,0.0019979909802019754,30.0,6.527974293216743,99.99999999999956
27,RandomWalk,mountainous,temperate,medium,2,100000,0.0018206961752191984,1.9466023656873335e-14,0.0,1.559863231103955,100.00000000000047
27,Greedy,mountainous,temperate,medium,2,100000,0.03153976053005312,5.167612355630254e-11,7.000000000000001,1.914304045864789,100.00000000000003
27,Spiral,mountainous,temperate,medium,2,100000,0.03259850628141872,2.6489533423344953e-12,9.0,6.631655760625253,99.99999999999977
27,Concentric,mountainous,temperate,medium,2,100000,0.03608693858883525,1.1732887373483113e-12,16.0,6.596916266316505,100.00000000000036
27,Pizza,mountainous,temperate,medium,2,100000,0.022706763871039336,2.54452742417252e-08,5.0,6.527974293216743,99.99999999999956
28,RandomWalk,mountainous,temperate,medium,2,100000,0.05069553071368641,3.6200422670397315e-14,15.0,1.7125838830012958,99.99999999999964
28,Greedy,mountainous,temperate,medium,2,100000,0.09997442474098923,1.0183523723224769e-14,23.0,2.005039220025404,99.99999999999977
28,Spiral,mountainous,temperate,medium,2,100000,0.10421776995693773,1.1963793138963619e-05,30.0,6.631655760625266,99.99999999999986
28,Concentric,mountainous,temperate,medium,2,100000,0.09798579057763207,2.335132927448798e-05,28.000000000000004,6.5969162663162555,100.00000000000016
28,Pizza,mountainous,temperate,medium,2,100000,0.18462938815682406,0.0003662726314667834,47.0,6.527974293216564,99.99999999999962
29,RandomWalk,mountainous,temperate,medium,2,100000,0.019069264708737495,1.3120979062394846e-10,8.0,1.8476493376575749,99.99999999999986
29,Greedy,mountainous,temperate,medium,2,100000,0.09506002065220759,0.007352692740170816,31.0,5.1985417931508895,100.0000000000001
29,Spiral,mountainous,temperate,medium,2,100000,0.05861104754798686,0.0010058030426580893,16.0,6.631655760625253,99.99999999999977
29,Concentric,mountainous,temperate,medium,2,100000,0.05746122460457104,0.0011141847838253866,13.0,6.596916266316505,100.00000000000036
29,Pizza,mountainous,temperate,medium,2,100000,0.074393356215085,0.000927616055934138,22.0,6.527974293216743,99.99999999999956
30,RandomWalk,mountainous,temperate,medium,2,100000,0.01441367860771648,0.001956252460996701,3.0,1.3171065902754762,100.00000000000031
30,Greedy,mountainous,temperate,medium,2,100000,0.14131229983971139,0.00517362054941648,35.0,5.462876284881206,100.0000000000001
30,Spiral,mountainous,temperate,medium,2,100000,0.09321398932405324,0.000510230922359785,15.0,6.631655760625248,99.99999999999976
30,Concentric,mountainous,temperate,medium,2,100000,0.0928366066197941,0.0004643275092295829,16.0,6.596916266316538,100.00000000000038
30,Pizza,mountainous,temperate,medium,2,100000,0.12543535800605096,0.000505295383063432,31.0,6.5279742932167535,99.99999999999959
31,RandomWalk,flat,dry,medium,2,100000,0.030602505513461366,0.00015865729423258172,18.0,1.6787079599477448,100.00000000000001
31,Greedy,flat,dry,medium,2,100000,0.12159207887545953,4.30688894053496e-05,60.0,2.6132206434520677,99.9999999999995
31,Spiral,flat,dry,medium,2,100000,0.10185691563227497,7.245766961735736e-05,56.99999999999999,6.63151476845682,100.00000000000004
31,Concentric,flat,dry,medium,2,100000,0.10003029681261924,8.511935561694125e-05,57.99999999999999,6.592416507392995,99.99999999999983
31,Pizza,flat,dry,medium,2,100000,0.12381036245463477,0.0004615386770971332,67.0,6.527974293216549,99.99999999999962
32,RandomWalk,flat,dry,medium,2,100000,0.029676336726178965,0.001075826136486762,9.0,1.7818806482085372,99.99999999999989
32,Greedy,flat,dry,medium,2,100000,0.052605079672541896,0.0035172653438415905,15.0,2.7463406426577666,99.99999999999991
32,Spiral,flat,dry,medium,2,100000,0.10246221096948516,0.0009741249803747945,42.0,6.6315147684567775,100.00000000000026
32,Concentric,flat,dry,medium,2,100000,0.10179205771695164,0.0009388502175501355,44.0,6.592416507392846,100.00000000000033
32,Pizza,flat,dry,medium,2,100000,0.11149533174462693,0.0012313971317064842,35.0,6.527974293216378,100.00000000000014
33,RandomWalk,flat,dry,medium,2,100000,0.04477193721572651,0.005703852782138239,11.0,1.557380667428571,100.0000000000007
33,Greedy,flat,dry,medium,2,100000,0.13919605851313574,0.018212227013859147,46.0,2.4127411462482033,100.00000000000003
33,Spiral,flat,dry,medium,2,100000,0.14084710748698973,0.003807509316860974,50.0,6.631514768456833,100.00000000000003
33,Concentric,flat,dry,medium,2,100000,0.1403640925193955,0.003550284349771667,49.0,6.592416507393023,99.99999999999991
33,Pizza,flat,dry,medium,2,100000,0.15083850026598605,0.002338211879782967,51.0,6.527974293216564,99.99999999999956
34,RandomWalk,flat,dry,medium,2,100000,0.005294255098679753,3.619151846497583e-28,4.0,1.6165205680429007,100.00000000000006
34,Greedy,flat,dry,medium,2,100000,0.029896788722622747,5.786108884438163e-14,54.0,1.6995520727153297,100.00000000000021
34,Spiral,flat,dry,medium,2,100000,0.019054406096763628,6.141901716455169e-17,37.0,6.631514768456697,99.99999999999983
34,Concentric,flat,dry,medium,2,100000,0.01905201419359682,1.140052537950657e-16,37.0,6.592416507392606,99.99999999999989
34,Pizza,flat,dry,medium,2,100000,0.0258906320934745,2.7283690323044227e-10,45.0,6.52797429321628,99.99999999999993
35,RandomWalk,flat,dry,medium,2,100000,0.005930695696267534,5.255540488307533e-08,4.0,1.0749202796414405,100.00000000000044
35,Greedy,flat,dry,medium,2,100000,0.11864594566625747,7.896698292620029e-05,48.0,3.2691530548458316,100.00000000000027
35,Spiral,flat,dry,medium,2,100000,0.10882047661868695,5.478722703970078e-07,46.0,6.631514768456822,100.00000000000003
35,Concentric,flat,dry,medium,2,100000,0.10946910436800358,1.082381313281334e-06,45.0,6.592416507392987,99.99999999999984
35,Pizza,flat,dry,medium,2,100000,0.11473230055053402,3.514083943725853e-05,42.0,6.527974293216549,99.99999999999956
36,RandomWalk,flat,dry,medium,2,100000,0.03331219415807653,0.0011583330102321846,7.000000000000001,1.5978016885293043,99.99999999999962
36,Greedy,flat,dry,medium,2,100000,0.13284723973959378,0.00456135592246612,35.0,5.158244496355085,100.00000000000041
36,Spiral,flat,dry,medium,2,100000,0.13852763236961554,0.0012589772864180406,38.0,6.631514768457117,100.00000000000009
36,Concentric,flat,dry,medium,2,100000,0.13742523599771508,0.0012133875297861466,37.0,6.592416507392879,100.00000000000044
36,Pizza,flat,dry,medium,2,100000,0.14552154303323034,0.0015914832751178676,40.0,6.5279742932167535,99.99999999999959
37,RandomWalk,flat,dry,medium,2,100000,0.014904567896066456,0.0007425809108353357,13.0,1.8475501758715713,100.00000000000014
37,Greedy,flat,dry,medium,2,100000,0.044656855662956414,0.0033784363104870526,39.0,3.319344252780646,100.0000000000002
37,Spiral,flat,dry,medium,2,100000,0.04910519866177111,0.0005469035004530044,39.0,6.63151476845677,100.00000000000026
37,Concentric,flat,dry,medium,2,100000,0.04880737365246486,0.00048161932549969726,39.0,6.592416507392885,100.0000000000002
37,Pizza,flat,dry,medium,2,100000,0.047063645642056055,0.0005975428855567815,38.0,6.527974293216379,100.00000000000017
38,RandomWalk,flat,dry,medium,2,100000,0.004777292112977724,0.000366135890186371,1.0,1.130782106540685,99.99999999999977
38,Greedy,flat,dry,medium,2,100000,0.08868925141487717,0.004428225392723224,69.0,2.6709445754053127,100.0000000000002
38,Spiral,flat,dry,medium,2,100000,0.06564589733767413,0.0003768018818958327,37.0,6.6315147684567775,100.00000000000026
38,Concentric,flat,dry,medium,2,100000,0.06413843319917917,0.00037391407613292005,36.0,6.592416507392868,100.00000000000033
38,Pizza,flat,dry,medium,2,100000,0.08179508921708793,0.0004965452418731253,36.0,6.527974293216381,100.00000000000014
39,RandomWalk,flat,dry,medium,2,100000,0.015982797666454544,0.0014348953281954435,7.000000000000001,1.5108812789475135,100.00000000000041
39,Greedy,flat,dry,medium,2,100000,0.08021319360765385,0.020329095916519553,37.0,2.3181879643128953,100.0
39,Spiral,flat,dry,medium,2,100000,0.08299185260234532,0.0006327743369766732,54.0,6.631514768457117,100.00000000000009
39,Concentric,flat,dry,medium,2,100000,0.08537555353391729,0.000735849019175872,55.00000000000001,6.592416507392935,100.00000000000054
39,Pizza,flat,dry,medium,2,100000,0.09438947478467584,0.0008840172585846578,47.0,6.527974293216761,99.99999999999959
40,RandomWalk,flat,dry,medium,2,100000,0.0068546549502477615,2.7174315668605956e-07,10.0,1.766378688277959,100.00000000000061
40,Greedy,flat,dry,medium,2,100000,0.03494484368625409,7.426216064304957e-10,32.0,2.099780706692914,99.99999999999996
40,Spiral,flat,dry,medium,2,100000,0.05295256304267634,9.212981781616938e-05,49.0,6.631514768457113,100.00000000000009
40,Concentric,flat,dry,medium,2,100000,0.05098993514832056,8.109648395838193e-05,53.0,6.592416507392933,100.00000000000053
40,Pizza,flat,dry,medium,2,100000,0.038772869495809166,0.00026594505653148627,33.0,6.527974293216743,99.99999999999956
41,RandomWalk,flat,dry,medium,2,100000,0.015914762230745293,0.0009485778391829207,10.0,1.461756572584301,100.00000000000014
41,Greedy,flat,dry,medium,2,100000,0.0663902079262144,0.004006832350759035,50.0,4.092007674045305,99.99999999999986
41,Spiral,flat,dry,medium,2,100000,0.05907272332941168,0.00046922916047819035,38.0,6.63151476845712,100.00000000000009
41,Concentric,flat,dry,medium,2,100000,0.05869420400650062,0.0003678669234003618,39.0,6.592416507392881,100.00000000000044
41,Pizza,flat,dry,medium,2,100000,0.054848054991352764,0.00027324800706448807,37.0,6.527974293216765,99.99999999999953
42,RandomWalk,flat,dry,medium,2,100000,0.005651024550492652,2.5796322797392584e-05,5.0,1.5357753541201604,99.99999999999976
42,Greedy,flat,dry,medium,2,100000,0.02234361792300608,1.8579197005920391e-25,26.0,2.2667884074573728,99.99999999999997
42,Spiral,flat,dry,medium,2,100000,0.042111386985818365,0.00018075822401876425,37.0,6.6315147684567775,100.00000000000026
42,Concentric,flat,dry,medium,2,100000,0.04307305341578032,0.00016957831219895447,39.0,6.592416507392846,100.00000000000033
42,Pizza,flat,dry,medium,2,100000,0.03483042248945474,0.00013965743078587811,36.0,6.527974293216378,100.00000000000014
43,RandomWalk,flat,dry,medium,2,100000,0.010629919227371323,4.890914865178596e-05,6.0,1.3627546078262658,100.0
43,Greedy,flat,dry,medium,2,100000,0.063094643653273,0.003175152725011308,34.0,4.137177745613982,100.00000000000009
43,Spiral,flat,dry,medium,2,100000,0.05895393501793104,0.00036276800656132876,38.0,6.631514768456833,100.00000000000003
43,Concentric,flat,dry,medium,2,100000,0.05733505475967786,0.0003794141437463303,35.0,6.592416507393023,99.99999999999991
43,Pizza,flat,dry,medium,2,100000,0.05945420420448929,0.0007477794647275512,35.0,6.527974293216564,99.99999999999956
44,RandomWalk,flat,dry,medium,2,100000,0.021307770832842104,0.0004362905983581645,12.0,1.6392284591629902,100.00000000000003
44,Greedy,flat,dry,medium,2,100000,0.09173293532517153,0.002034466243107799,31.0,3.109738976539949,99.9999999999999
44,Spiral,flat,dry,medium,2,100000,0.10985396866609946,8.536993318912251e-05,47.0,6.631514768456667,100.0000000000002
44,Concentric,flat,dry,medium,2,100000,0.11352095600189094,0.00014010902263137493,44.0,6.592416507392706,99.99999999999974
44,Pizza,flat,dry,medium,2,100000,0.08132581429360466,0.0005939138368768819,24.0,6.527974293216391,100.0000000000002
45,RandomWalk,flat,dry,medium,2,100000,0.021715497456278213,0.0011913561559916813,11.0,1.513833032550428,100.00000000000011
45,Greedy,flat,dry,medium,2,100000,0.07472887882627384,0.003544085672381015,23.0,4.200389118138692,100.00000000000006
45,Spiral,flat,dry,medium,2,100000,0.09356075691826002,0.0007887631863094907,45.0,6.63151476845677,100.00000000000026
